origin,destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Australia,Peru,366,1990,134.4910001,-25.73288704,-74.38242685,-9.152803813
Australia,Fiji,1306,1990,134.4910001,-25.73288704,165.4519543,-17.42858032
Australia,Vanuatu,442,1990,134.4910001,-25.73288704,167.6864464,-16.22640909
Australia,Kiribati,64,1990,134.4910001,-25.73288704,-45.61110513,0.860015032
Australia,Nauru,202,1990,134.4910001,-25.73288704,166.9325682,-0.51912639
Australia,Niue,11,1990,134.4910001,-25.73288704,-169.8699468,-19.04945708
Australia,Samoa,236,1990,134.4910001,-25.73288704,-172.1648506,-13.75324346
Australia,Belarus,21,1990,134.4910001,-25.73288704,28.03209307,53.53131377
Australia,Bulgaria,13,1990,134.4910001,-25.73288704,25.21552909,42.76890318
Australia,Hungary,832,1990,134.4910001,-25.73288704,19.39559116,47.16277506
Australia,Poland,863,1990,134.4910001,-25.73288704,19.39012835,52.12759564
Australia,Romania,17,1990,134.4910001,-25.73288704,24.97293039,45.85243127
Australia,Slovakia,18,1990,134.4910001,-25.73288704,19.47905218,48.70547528
Australia,Denmark,981,1990,134.4910001,-25.73288704,10.02800992,55.98125296
Australia,Finland,452,1990,134.4910001,-25.73288704,26.2746656,64.49884603
Australia,Iceland,60,1990,134.4910001,-25.73288704,-18.57396167,64.99575386
Australia,Ireland,532,1990,134.4910001,-25.73288704,-8.137935687,53.1754487
Australia,Latvia,45,1990,134.4910001,-25.73288704,24.91235983,56.85085163
Australia,Lithuania,22,1990,134.4910001,-25.73288704,23.88719355,55.32610984
Australia,Norway,797,1990,134.4910001,-25.73288704,15.34834656,68.75015572
Australia,Sweden,1760,1990,134.4910001,-25.73288704,16.74558049,62.77966519
Australia,Andorra,36,1990,134.4910001,-25.73288704,1.560543779,42.54229102
Australia,Croatia,694,1990,134.4910001,-25.73288704,16.40412899,45.08047631
Australia,Greece,19643,1990,134.4910001,-25.73288704,22.95555794,39.07469623
Australia,Italy,8059,1990,134.4910001,-25.73288704,12.07001339,42.79662641
Australia,Malta,3435,1990,134.4910001,-25.73288704,14.40523316,35.92149632
Australia,Portugal,348,1990,134.4910001,-25.73288704,-8.501043613,39.59550671
Australia,Slovenia,226,1990,134.4910001,-25.73288704,14.80444238,46.11554772
Australia,Spain,2358,1990,134.4910001,-25.73288704,-3.647550473,40.24448698
Australia,Austria,1371,1990,134.4910001,-25.73288704,14.1264761,47.58549439
Australia,Belgium,681,1990,134.4910001,-25.73288704,4.640651139,50.63981576
Australia,France,3931,1990,134.4910001,-25.73288704,-2.761729445,42.17344011
Australia,Germany,6205,1990,134.4910001,-25.73288704,10.38578051,51.10698181
Australia,Luxembourg,74,1990,134.4910001,-25.73288704,6.071822011,49.76725361
Australia,Netherlands,7853,1990,134.4910001,-25.73288704,5.28144793,52.1007899
Australia,Switzerland,3033,1990,134.4910001,-25.73288704,8.208674706,46.79785878
Australia,Bermuda,37,1990,134.4910001,-25.73288704,-64.7545589,32.31367802
Australia,Canada,13390,1990,134.4910001,-25.73288704,-98.30777028,61.36206324
Austria,Namibia,901,1990,14.1264761,47.58549439,17.20963567,-22.13032568
Austria,Egypt,716,1990,14.1264761,47.58549439,29.86190099,26.49593311
Austria,Libya,2044,1990,14.1264761,47.58549439,18.00866169,27.03094495
Austria,Cyprus,88,1990,14.1264761,47.58549439,33.0060022,34.91667211
Austria,Israel,6373,1990,14.1264761,47.58549439,35.00444693,31.46110101
Austria,Jordan,78,1990,14.1264761,47.58549439,36.77136104,31.24579091
Austria,Turkey,6979,1990,14.1264761,47.58549439,35.16895346,39.0616029
Austria,Tajikistan,98,1990,14.1264761,47.58549439,71.01362631,38.5304539
Austria,Maldives,50,1990,14.1264761,47.58549439,73.45713004,3.7287092
Austria,Japan,309,1990,14.1264761,47.58549439,138.0308956,37.59230135
Austria,Mongolia,3,1990,14.1264761,47.58549439,103.0529976,46.82681544
Austria,Philippines,92,1990,14.1264761,47.58549439,122.8839325,11.77536778
Austria,Haiti,170,1990,14.1264761,47.58549439,-72.68527509,18.93502563
Austria,Mexico,429,1990,14.1264761,47.58549439,-102.5234517,23.94753724
Austria,Nicaragua,54,1990,14.1264761,47.58549439,-85.0305297,12.84709429
Austria,Panama,41,1990,14.1264761,47.58549439,-80.11915156,8.517507975
Austria,Argentina,4256,1990,14.1264761,47.58549439,-65.17980693,-35.3813488
Austria,Brazil,4756,1990,14.1264761,47.58549439,-53.09783113,-10.78777702
Austria,Chile,594,1990,14.1264761,47.58549439,-71.38256213,-37.73070989
Austria,Colombia,280,1990,14.1264761,47.58549439,-73.08114582,3.913834307
Austria,Ecuador,182,1990,14.1264761,47.58549439,-78.75201923,-1.423816125
Austria,Peru,122,1990,14.1264761,47.58549439,-74.38242685,-9.152803813
Austria,Australia,22977,1990,14.1264761,47.58549439,134.4910001,-25.73288704
Austria,Belarus,44,1990,14.1264761,47.58549439,28.03209307,53.53131377
Austria,Bulgaria,26,1990,14.1264761,47.58549439,25.21552909,42.76890318
Austria,Hungary,5206,1990,14.1264761,47.58549439,19.39559116,47.16277506
Austria,Poland,6119,1990,14.1264761,47.58549439,19.39012835,52.12759564
Austria,Romania,722,1990,14.1264761,47.58549439,24.97293039,45.85243127
Austria,Slovakia,281,1990,14.1264761,47.58549439,19.47905218,48.70547528
Austria,Denmark,1275,1990,14.1264761,47.58549439,10.02800992,55.98125296
Austria,Finland,253,1990,14.1264761,47.58549439,26.2746656,64.49884603
Austria,Iceland,52,1990,14.1264761,47.58549439,-18.57396167,64.99575386
Austria,Ireland,49,1990,14.1264761,47.58549439,-8.137935687,53.1754487
Austria,Latvia,50,1990,14.1264761,47.58549439,24.91235983,56.85085163
Austria,Lithuania,48,1990,14.1264761,47.58549439,23.88719355,55.32610984
Austria,Norway,997,1990,14.1264761,47.58549439,15.34834656,68.75015572
Austria,Sweden,4731,1990,14.1264761,47.58549439,16.74558049,62.77966519
Austria,Croatia,1265,1990,14.1264761,47.58549439,16.40412899,45.08047631
Austria,Greece,3523,1990,14.1264761,47.58549439,22.95555794,39.07469623
Austria,Italy,16037,1990,14.1264761,47.58549439,12.07001339,42.79662641
Austria,Malta,18,1990,14.1264761,47.58549439,14.40523316,35.92149632
Austria,Portugal,113,1990,14.1264761,47.58549439,-8.501043613,39.59550671
Austria,Slovenia,4461,1990,14.1264761,47.58549439,14.80444238,46.11554772
Austria,Spain,2259,1990,14.1264761,47.58549439,-3.647550473,40.24448698
Austria,Belgium,1293,1990,14.1264761,47.58549439,4.640651139,50.63981576
Austria,France,11675,1990,14.1264761,47.58549439,-2.761729445,42.17344011
Austria,Germany,189349,1990,14.1264761,47.58549439,10.38578051,51.10698181
Austria,Liechtenstein,2021,1990,14.1264761,47.58549439,9.535743118,47.13665835
Austria,Luxembourg,512,1990,14.1264761,47.58549439,6.071822011,49.76725361
Austria,Netherlands,6902,1990,14.1264761,47.58549439,5.28144793,52.1007899
Austria,Switzerland,48450,1990,14.1264761,47.58549439,8.208674706,46.79785878
Austria,Bermuda,26,1990,14.1264761,47.58549439,-64.7545589,32.31367802
Austria,Canada,25600,1990,14.1264761,47.58549439,-98.30777028,61.36206324
Azerbaijan,Egypt,24,1990,47.54599879,40.28827235,29.86190099,26.49593311
Azerbaijan,Armenia,464459,1990,47.54599879,40.28827235,44.92993276,40.28952569
Azerbaijan,Cyprus,9,1990,47.54599879,40.28827235,33.0060022,34.91667211
Azerbaijan,Georgia,7911,1990,47.54599879,40.28827235,43.50780252,42.16855755
Azerbaijan,Israel,14696,1990,47.54599879,40.28827235,35.00444693,31.46110101
Azerbaijan,Turkey,4062,1990,47.54599879,40.28827235,35.16895346,39.0616029
Azerbaijan,Kazakhstan,35789,1990,47.54599879,40.28827235,67.29149357,48.15688067
Azerbaijan,Kyrgyzstan,14455,1990,47.54599879,40.28827235,74.54165513,41.46221943
Azerbaijan,Tajikistan,257,1990,47.54599879,40.28827235,71.01362631,38.5304539
Azerbaijan,Turkmenistan,11793,1990,47.54599879,40.28827235,59.37100021,39.11554137
Azerbaijan,Uzbekistan,23261,1990,47.54599879,40.28827235,63.14001528,41.75554225
Azerbaijan,Chile,3,1990,47.54599879,40.28827235,-71.38256213,-37.73070989
Azerbaijan,Australia,99,1990,47.54599879,40.28827235,134.4910001,-25.73288704
Azerbaijan,Belarus,15651,1990,47.54599879,40.28827235,28.03209307,53.53131377
Azerbaijan,Bulgaria,8,1990,47.54599879,40.28827235,25.21552909,42.76890318
Azerbaijan,Hungary,134,1990,47.54599879,40.28827235,19.39559116,47.16277506
Azerbaijan,Poland,356,1990,47.54599879,40.28827235,19.39012835,52.12759564
Azerbaijan,Slovakia,4,1990,47.54599879,40.28827235,19.47905218,48.70547528
Azerbaijan,Ukraine,81482,1990,47.54599879,40.28827235,31.38326469,48.99656673
Azerbaijan,Denmark,84,1990,47.54599879,40.28827235,10.02800992,55.98125296
Azerbaijan,Estonia,2211,1990,47.54599879,40.28827235,25.54248537,58.67192972
Azerbaijan,Iceland,2,1990,47.54599879,40.28827235,-18.57396167,64.99575386
Azerbaijan,Ireland,10,1990,47.54599879,40.28827235,-8.137935687,53.1754487
Azerbaijan,Latvia,1399,1990,47.54599879,40.28827235,24.91235983,56.85085163
Azerbaijan,Lithuania,2193,1990,47.54599879,40.28827235,23.88719355,55.32610984
Azerbaijan,Sweden,148,1990,47.54599879,40.28827235,16.74558049,62.77966519
Azerbaijan,Greece,171,1990,47.54599879,40.28827235,22.95555794,39.07469623
Azerbaijan,Italy,6,1990,47.54599879,40.28827235,12.07001339,42.79662641
Azerbaijan,Portugal,2,1990,47.54599879,40.28827235,-8.501043613,39.59550671
Azerbaijan,Spain,35,1990,47.54599879,40.28827235,-3.647550473,40.24448698
Azerbaijan,Austria,592,1990,47.54599879,40.28827235,14.1264761,47.58549439
Azerbaijan,Belgium,8,1990,47.54599879,40.28827235,4.640651139,50.63981576
Azerbaijan,France,400,1990,47.54599879,40.28827235,-2.761729445,42.17344011
Azerbaijan,Germany,600,1990,47.54599879,40.28827235,10.38578051,51.10698181
Azerbaijan,Netherlands,40,1990,47.54599879,40.28827235,5.28144793,52.1007899
Azerbaijan,Switzerland,119,1990,47.54599879,40.28827235,8.208674706,46.79785878
Azerbaijan,Canada,1041,1990,47.54599879,40.28827235,-98.30777028,61.36206324
Bahrain,Namibia,72,1990,50.54196932,26.04205135,17.20963567,-22.13032568
Bahrain,Egypt,382,1990,50.54196932,26.04205135,29.86190099,26.49593311
Bahrain,Libya,1091,1990,50.54196932,26.04205135,18.00866169,27.03094495
Bahrain,Cyprus,27,1990,50.54196932,26.04205135,33.0060022,34.91667211
Bahrain,Jordan,143,1990,50.54196932,26.04205135,36.77136104,31.24579091
Bahrain,Kuwait,189,1990,50.54196932,26.04205135,47.58700459,29.33431262
Bahrain,Lebanon,65,1990,50.54196932,26.04205135,35.88016072,33.92306631
Bahrain,Oman,106,1990,50.54196932,26.04205135,56.09166155,20.60515333
Bahrain,Qatar,54,1990,50.54196932,26.04205135,51.18479632,25.30601188
Bahrain,Bangladesh,89,1990,50.54196932,26.04205135,90.23812743,23.86731158
Bahrain,Philippines,19,1990,50.54196932,26.04205135,122.8839325,11.77536778
Bahrain,Argentina,28,1990,50.54196932,26.04205135,-65.17980693,-35.3813488
Bahrain,Chile,3,1990,50.54196932,26.04205135,-71.38256213,-37.73070989
Bahrain,Australia,493,1990,50.54196932,26.04205135,134.4910001,-25.73288704
Bahrain,Bulgaria,1,1990,50.54196932,26.04205135,25.21552909,42.76890318
Bahrain,Hungary,13,1990,50.54196932,26.04205135,19.39559116,47.16277506
Bahrain,Denmark,67,1990,50.54196932,26.04205135,10.02800992,55.98125296
Bahrain,Finland,2,1990,50.54196932,26.04205135,26.2746656,64.49884603
Bahrain,Ireland,16,1990,50.54196932,26.04205135,-8.137935687,53.1754487
Bahrain,Norway,6,1990,50.54196932,26.04205135,15.34834656,68.75015572
Bahrain,Sweden,42,1990,50.54196932,26.04205135,16.74558049,62.77966519
Bahrain,Greece,5,1990,50.54196932,26.04205135,22.95555794,39.07469623
Bahrain,Spain,3,1990,50.54196932,26.04205135,-3.647550473,40.24448698
Bahrain,Austria,12,1990,50.54196932,26.04205135,14.1264761,47.58549439
Bahrain,Belgium,55,1990,50.54196932,26.04205135,4.640651139,50.63981576
Bahrain,France,55,1990,50.54196932,26.04205135,-2.761729445,42.17344011
Bahrain,Netherlands,49,1990,50.54196932,26.04205135,5.28144793,52.1007899
Bahrain,Switzerland,78,1990,50.54196932,26.04205135,8.208674706,46.79785878
Bahrain,Canada,297,1990,50.54196932,26.04205135,-98.30777028,61.36206324
Bangladesh,Mauritius,71,1990,90.23812743,23.86731158,57.57120551,-20.27768704
Bangladesh,Seychelles,11,1990,90.23812743,23.86731158,55.47603279,-4.660990935
Bangladesh,Uganda,49,1990,90.23812743,23.86731158,32.36907971,1.274692987
Bangladesh,Namibia,48,1990,90.23812743,23.86731158,17.20963567,-22.13032568
Bangladesh,Egypt,112,1990,90.23812743,23.86731158,29.86190099,26.49593311
Bangladesh,Libya,318,1990,90.23812743,23.86731158,18.00866169,27.03094495
Bangladesh,Bahrain,20442,1990,90.23812743,23.86731158,50.54196932,26.04205135
Bangladesh,Cyprus,162,1990,90.23812743,23.86731158,33.0060022,34.91667211
Bangladesh,Jordan,948,1990,90.23812743,23.86731158,36.77136104,31.24579091
Bangladesh,Kuwait,126783,1990,90.23812743,23.86731158,47.58700459,29.33431262
Bangladesh,Lebanon,433,1990,90.23812743,23.86731158,35.88016072,33.92306631
Bangladesh,Oman,50041,1990,90.23812743,23.86731158,56.09166155,20.60515333
Bangladesh,Qatar,36556,1990,90.23812743,23.86731158,51.18479632,25.30601188
Bangladesh,Turkey,79,1990,90.23812743,23.86731158,35.16895346,39.0616029
Bangladesh,Bhutan,24,1990,90.23812743,23.86731158,90.40188155,27.41106589
Bangladesh,India,4375155,1990,90.23812743,23.86731158,79.6119761,22.88578212
Bangladesh,Maldives,1623,1990,90.23812743,23.86731158,73.45713004,3.7287092
Bangladesh,Nepal,500,1990,90.23812743,23.86731158,83.9158264,28.24891365
Bangladesh,China,1858,1990,90.23812743,23.86731158,103.8190735,36.56176546
Bangladesh,Japan,2110,1990,90.23812743,23.86731158,138.0308956,37.59230135
Bangladesh,Malaysia,23930,1990,90.23812743,23.86731158,109.6976228,3.789868456
Bangladesh,Myanmar,1370,1990,90.23812743,23.86731158,96.48843321,21.18566599
Bangladesh,Philippines,70,1990,90.23812743,23.86731158,122.8839325,11.77536778
Bangladesh,Singapore,8818,1990,90.23812743,23.86731158,103.8172559,1.358760871
Bangladesh,Thailand,725,1990,90.23812743,23.86731158,101.0028813,15.11815794
Bangladesh,Mexico,35,1990,90.23812743,23.86731158,-102.5234517,23.94753724
Bangladesh,Panama,7,1990,90.23812743,23.86731158,-80.11915156,8.517507975
Bangladesh,Australia,2315,1990,90.23812743,23.86731158,134.4910001,-25.73288704
Bangladesh,Fiji,1368,1990,90.23812743,23.86731158,165.4519543,-17.42858032
Bangladesh,Bulgaria,22,1990,90.23812743,23.86731158,25.21552909,42.76890318
Bangladesh,Hungary,60,1990,90.23812743,23.86731158,19.39559116,47.16277506
Bangladesh,Poland,60,1990,90.23812743,23.86731158,19.39012835,52.12759564
Bangladesh,Romania,3,1990,90.23812743,23.86731158,24.97293039,45.85243127
Bangladesh,Denmark,241,1990,90.23812743,23.86731158,10.02800992,55.98125296
Bangladesh,Finland,115,1990,90.23812743,23.86731158,26.2746656,64.49884603
Bangladesh,Ireland,157,1990,90.23812743,23.86731158,-8.137935687,53.1754487
Bangladesh,Latvia,3,1990,90.23812743,23.86731158,24.91235983,56.85085163
Bangladesh,Norway,558,1990,90.23812743,23.86731158,15.34834656,68.75015572
Bangladesh,Sweden,2307,1990,90.23812743,23.86731158,16.74558049,62.77966519
Bangladesh,Greece,7665,1990,90.23812743,23.86731158,22.95555794,39.07469623
Bangladesh,Italy,5421,1990,90.23812743,23.86731158,12.07001339,42.79662641
Bangladesh,Malta,6,1990,90.23812743,23.86731158,14.40523316,35.92149632
Bangladesh,Portugal,76,1990,90.23812743,23.86731158,-8.501043613,39.59550671
Bangladesh,Spain,248,1990,90.23812743,23.86731158,-3.647550473,40.24448698
Bangladesh,Austria,1508,1990,90.23812743,23.86731158,14.1264761,47.58549439
Bangladesh,Belgium,554,1990,90.23812743,23.86731158,4.640651139,50.63981576
Bangladesh,France,2198,1990,90.23812743,23.86731158,-2.761729445,42.17344011
Bangladesh,Germany,4767,1990,90.23812743,23.86731158,10.38578051,51.10698181
Bangladesh,Luxembourg,29,1990,90.23812743,23.86731158,6.071822011,49.76725361
Bangladesh,Netherlands,401,1990,90.23812743,23.86731158,5.28144793,52.1007899
Bangladesh,Switzerland,730,1990,90.23812743,23.86731158,8.208674706,46.79785878
Bangladesh,Canada,4203,1990,90.23812743,23.86731158,-98.30777028,61.36206324
Barbados,Dominica,61,1990,-59.559797,13.18145428,-61.357726,15.4394702
Barbados,Grenada,101,1990,-59.559797,13.18145428,-61.68220189,12.11725044
Barbados,Jamaica,418,1990,-59.559797,13.18145428,-77.31482593,18.15694878
Barbados,Panama,137,1990,-59.559797,13.18145428,-80.11915156,8.517507975
Barbados,Argentina,16,1990,-59.559797,13.18145428,-65.17980693,-35.3813488
Barbados,Chile,23,1990,-59.559797,13.18145428,-71.38256213,-37.73070989
Barbados,Guyana,156,1990,-59.559797,13.18145428,-58.98202459,4.79378034
Barbados,Australia,301,1990,-59.559797,13.18145428,134.4910001,-25.73288704
Barbados,Bulgaria,1,1990,-59.559797,13.18145428,25.21552909,42.76890318
Barbados,Denmark,17,1990,-59.559797,13.18145428,10.02800992,55.98125296
Barbados,Finland,4,1990,-59.559797,13.18145428,26.2746656,64.49884603
Barbados,Ireland,4,1990,-59.559797,13.18145428,-8.137935687,53.1754487
Barbados,Latvia,2,1990,-59.559797,13.18145428,24.91235983,56.85085163
Barbados,Norway,9,1990,-59.559797,13.18145428,15.34834656,68.75015572
Barbados,Sweden,79,1990,-59.559797,13.18145428,16.74558049,62.77966519
Barbados,Greece,6,1990,-59.559797,13.18145428,22.95555794,39.07469623
Barbados,Italy,3,1990,-59.559797,13.18145428,12.07001339,42.79662641
Barbados,Spain,3,1990,-59.559797,13.18145428,-3.647550473,40.24448698
Barbados,Austria,12,1990,-59.559797,13.18145428,14.1264761,47.58549439
Barbados,Belgium,20,1990,-59.559797,13.18145428,4.640651139,50.63981576
Barbados,France,42,1990,-59.559797,13.18145428,-2.761729445,42.17344011
Barbados,Netherlands,37,1990,-59.559797,13.18145428,5.28144793,52.1007899
Barbados,Switzerland,44,1990,-59.559797,13.18145428,8.208674706,46.79785878
Barbados,Canada,14225,1990,-59.559797,13.18145428,-98.30777028,61.36206324
Belarus,Egypt,246,1990,28.03209307,53.53131377,29.86190099,26.49593311
Belarus,Libya,702,1990,28.03209307,53.53131377,18.00866169,27.03094495
Belarus,Armenia,1280,1990,28.03209307,53.53131377,44.92993276,40.28952569
Belarus,Azerbaijan,626,1990,28.03209307,53.53131377,47.54599879,40.28827235
Belarus,Cyprus,84,1990,28.03209307,53.53131377,33.0060022,34.91667211
Belarus,Georgia,16521,1990,28.03209307,53.53131377,43.50780252,42.16855755
Belarus,Israel,33049,1990,28.03209307,53.53131377,35.00444693,31.46110101
Belarus,Turkey,72,1990,28.03209307,53.53131377,35.16895346,39.0616029
Belarus,Kazakhstan,72545,1990,28.03209307,53.53131377,67.29149357,48.15688067
Belarus,Kyrgyzstan,30187,1990,28.03209307,53.53131377,74.54165513,41.46221943
Belarus,Tajikistan,893,1990,28.03209307,53.53131377,71.01362631,38.5304539
Belarus,Turkmenistan,3259,1990,28.03209307,53.53131377,59.37100021,39.11554137
Belarus,Uzbekistan,37057,1990,28.03209307,53.53131377,63.14001528,41.75554225
Belarus,Argentina,669,1990,28.03209307,53.53131377,-65.17980693,-35.3813488
Belarus,Chile,6,1990,28.03209307,53.53131377,-71.38256213,-37.73070989
Belarus,Australia,260,1990,28.03209307,53.53131377,134.4910001,-25.73288704
Belarus,Bulgaria,89,1990,28.03209307,53.53131377,25.21552909,42.76890318
Belarus,Hungary,91,1990,28.03209307,53.53131377,19.39559116,47.16277506
Belarus,Poland,148245,1990,28.03209307,53.53131377,19.39012835,52.12759564
Belarus,Romania,9,1990,28.03209307,53.53131377,24.97293039,45.85243127
Belarus,Slovakia,60,1990,28.03209307,53.53131377,19.47905218,48.70547528
Belarus,Ukraine,403448,1990,28.03209307,53.53131377,31.38326469,48.99656673
Belarus,Denmark,125,1990,28.03209307,53.53131377,10.02800992,55.98125296
Belarus,Estonia,23870,1990,28.03209307,53.53131377,25.54248537,58.67192972
Belarus,Ireland,117,1990,28.03209307,53.53131377,-8.137935687,53.1754487
